expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER05197,EVER,2005,1,1,S Col-SE Ridge,,,,USA,Julie Kay Smith,Climbing for a Cure to Everest (on Daniel Smith permit),FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Gokyo->Chola La-BC,2005/4/3,2005/4/28,,25,56,2005/5/29,4,"Abandoned at 7250m due to bad weather, time constraints",7254,FALSE,FALSE,FALSE,3,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,"BC(03/04,5334m),C1(15/04,6000m),C2(18/04,6492m),C3(28/04,7254m),xxx(28/04,7250m)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2459679
EVER05198,EVER,2005,1,1,S Col-SE Ridge,,,,USA,Will Cross,Novolog Peaks and Poles Challenge (on Daniel Smith permit),FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->BC,2005/4/5,2005/5/31,,56,59,2005/6/3,4,Abandoned at 8750 due to high winds,8750,FALSE,FALSE,FALSE,4,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5534m),C1(17/04,6096m),C2(18/04,6706m),C3(28/04,7315m),C4(30/05,7925m),xxx(31/05,8750m)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2459712
EVER05301,EVER,2005,3,2,N Col-NE Ridge,,,,Poland,Jerzy Michalski,Mt Everest Macrosoft Expedition - Two Generations Challenge,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Kodari->Tingri,2005/9/6,2005/9/24,,18,19,2005/9/25,6,Abandoned at 6975m due to injury of Sherpas by avalanche and risk of avalanche,6975,FALSE,FALSE,FALSE,0,0,2,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(06/09,5200m),ABC(14/09,6400m),xxx(24/09,6975m)",Damai Chhiri injured by avalanche below North Col,,South Asian Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2459828
EVER06101,EVER,2006,1,2,N Col-NE Ridge (up); S Col-SE Ridge (down),,,,S Korea,Park Young-Seok,2006 Park-Trans Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,New Zealand,,2006/4/7,2006/5/11,1100,34,39,2006/5/16,1,,8850,TRUE,FALSE,FALSE,3,800,12,3,0,6,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(07/10),ABC(13/04,6400m),C1(21/04,7100m),C2(09/05,7700m),C3(10/05,8300m),Smt(11/05)",,3rd N-S traverse,NE-KO Treks,FALSE,FALSE,FALSE,FALSE,FALSE,,2460058
EVER06102,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Douglas Tumminello,Team No Limits to Everest (group of independents),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/13,2006/5/23,0545,40,43,2006/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,3,1,0,3,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5300m),C1(24/04,6000m),C2(30/04,6300m),C3(01/05,7000m),C4(22/05,8000m),Smt(23/05)",Dawa Temba and Lhakpa Tsering died in the icefall,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460070
EVER06103,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Myung-Joon Kim,Team No Limits to Everest (group of independents),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/10,2006/5/19,1100,39,41,2006/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5397m),C1(24/04,6200m),C2(25/04,6600m),C3(04/05,7200m),C4(18/05,7925m),Smt(19/05)",Two Sherpas belong to Team No Limits group of independent climber dead on icefall due to collapse of seracs,Kim is oldest to summit among 7 summiters and oldest (ethnic) Korean to summit Everest,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460066
EVER06104,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Will Cross,Novolog Peaks and Poles Challenged (Team No limits to Everest group),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/6,2006/5/23,0510,47,50,2006/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/04,5300m),C1(15/04,6000m),C2(16/04,6300m),C3(19/05,7300m),C4(22/05,8000m),Smt(23/05)",,1st American diabetic,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460070
EVER06105,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Julie Smith,Team No Limits to Everest (group of independents),TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/10,2006/5/23,0715,43,46,2006/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5300m),C1(24/04,6000m),C2(26/04,6300m),C3(06/05,7300m),C4(22/05,8000m),Smt(23/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460070
EVER06107,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Luis Benitez,Adventure Consultants Private Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, New Zealand, UK",,2006/4/12,2006/5/24,0600,42,45,2006/5/27,1,,8850,FALSE,FALSE,FALSE,4,800,5,5,0,9,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04),C1(23/04,6100m),C2(25/04,6400m),C3(06/05,7100m),C4(22/05,7900m),Smt(24/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2460071
EVER06108,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Dave Morton,Alpine Ascents International (AAI) Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Austria, Belgium, UK",,2006/4/8,2006/5/20,,42,45,2006/5/23,1,,8850,FALSE,FALSE,FALSE,4,600,8,7,0,10,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(08/04),C1(20/04,6000m),C2(22/04,6400m),C3(02/05,7200m),C4(18/05,7900m),Smt(20/05)",Kami Rita (Topke) injured by Icefall fallings; diabetic Winkler near collapse,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460067
EVER06109,EVER,2006,1,1,S Col-SE Ridge,,,,UK,Kenton Cool,Jagged Globe Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Bolivia,Lukla->Lobuche->BC,2006/4/6,2006/5/17,1515,41,45,2006/5/21,1,,8850,FALSE,FALSE,FALSE,4,500,6,4,0,5,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/04,5200m),C1(11/04,6000m),C2(19/04,6250m),C3(25/04,7000m),C4(16/04,7950m),Smt(17/05)",,(1) Jones youngest to summit seven summits; (2) Cool is first Brit to summit Everest 3 times,Summit Nepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06111,EVER,2006,1,1,S Col-SE Ridge,,,,UK,"Tim Calder, Henry Todd",ICE 8000 Expedition Everest 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, Canada",,2006/4/12,2006/5/18,0530,36,46,2006/5/28,1,,8850,FALSE,FALSE,FALSE,4,300,13,10,0,13,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5350m),C1(21/04,6100m),C2(28/04,6300m),C3(05/05,7380m),C4(17/05,7900m),Smt(18/05)",Only very minor frostbite (Botha's & Pomfret toes),,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06112,EVER,2006,1,1,S Col-SE Ridge (up); N Col-NE Ridge (down),,,,Italy,Simone Moro,Independent climber on Everest and Lhotse,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2006/4/12,2006/5/20,0315,38,72,2006/6/23,1,,8850,TRUE,FALSE,FALSE,4,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Island Peak (5 April),"BC(12/04,5350m),C2(16/04,6350m),C3(03/05,7200m),C4(18/05,7900m),Smt(20/05)",,1st South->North traverse of Everest since 1988,Cho Oyu Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,,2460067
EVER06113,EVER,2006,1,1,S Col-SE Ridge,,,,Netherlands,Arnold Coster,SummitClimb Friendship Expedition to Everest 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"France, India, UK, USA",,2006/4/13,2006/5/18,0530,35,48,2006/5/31,1,,8850,FALSE,FALSE,FALSE,4,0,5,3,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(13/04,5350m),C1(22/04,6000m),C2(29/04,6350m),C3(03/05,7200m),C4(17/05,7900m),Smt(18,21,24/05)",,,Everest Parivar,TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06114,EVER,2006,1,1,S Col-SE Ridge,,,,Taiwan,Yu-Cheng Kuo,Independent climber on Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Standard,2006/4/16,2006/5/19,1030,33,35,2006/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(16/04,5645m),C1(21/04,6195m),C2(24/04,6665m),C3(02/05,7150m),Smt(19/05)",,,Nomad Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2460066
EVER06115,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Mark Tucker,International Mountain Guides (IMG) Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, Austria, Canada, Germany, Switzerland",Standard,2006/4/3,2006/5/18,0510,45,47,2006/5/20,1,,8850,FALSE,FALSE,FALSE,4,0,17,12,0,24,17,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(03/04,5340m),C1(13/04,6000m),C2(16/04,6550m),C3(03/05,7300m),C4(10/05,7927m),Smt(18-20,23-24/05)","Gerstein suffered from stroke; Allen suffered from chest infection; Khumbu Icefall collapsed on Ang Phintso, aka Tenzing Phinzo (Phortse)",Danenberg first black woman to summit Everest?,Great Escapes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06116,EVER,2006,1,1,S Col-SE Ridge,,,,USA,Robert Link,Balsiger-Mountain Robert Link Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Standard,2006/4/4,2006/5/21,0600,47,48,2006/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,7,4,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Climbed Island Peak (by Balsiger, Justman and Lindaas)","BC(04/04,5349m),C1(15/04,6000m),C2(16/04,6550m),C3(18/05,7300m),C4(20/05,7950m),Smt(21/05)",,Richards couple became second married couple to climb all seven summits,Nomad Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2460068
EVER06118,EVER,2006,1,1,S Col-SE Ridge,,,,New Zealand,Guy Cotter,Adventure Consultants Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Brazil, Ireland, UK, USA",,2006/4/9,2006/5/19,0940,40,49,2006/5/28,1,,8850,FALSE,FALSE,FALSE,3,100,12,7,0,24,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,"BC(09/04,5350m),C1(18/04,6000m),C2(20/04,6400m),C3(04/05,7400m),C4(7900m,??/05),Smt(19/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2460066
EVER06120,EVER,2006,1,1,S Col-SE Ridge,,,,Singapore,Swee Chiow Khoo,Everest Friendship 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Malaysia,Lukla->Lobuche->BC,2006/4/7,2006/5/23,,46,48,2006/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(07/04,5300m),C1(16/04,6000m),C2(29/04,6300m),C3(03/05,7000m),C4(12/05,8000m),Smt(23/05)",,,Himalayan Treasure,TRUE,TRUE,FALSE,FALSE,FALSE,,2460070
EVER06121,EVER,2006,1,1,S Col-SE Ridge,,,,Poland,Boguslaw Ogrodnik,Falvit Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Russia,Lukla->Chhukung->Island Peak->Lobuche->BC,2006/4/14,2006/5/18,0730,34,37,2006/5/21,1,,8850,FALSE,FALSE,FALSE,4,150,8,6,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Island Peak (10 April),"BC(14/04,5400m),C1(17/04,6100m),C2(25/04,6400m),C3(28/04,7150m),C4(17/05,7950m),Smt(18/05)",,Wojciechowska third (Polish?) female to summit,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06123,EVER,2006,1,1,S Col-SE Ridge,,,,S Korea,Hwang Soon-Kwang,Korean Dream Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Standard,2006/4/5,2006/5/18,0910,43,28,2006/5/3,1,,8850,FALSE,FALSE,FALSE,4,0,6,3,0,5,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(05/04,5400m),C1(23/04,6100m),C2(24/04,6400m),C3(04/05,7200m),C4(17/05,8000m),Smt(18/05)",Lee Se-Jung said there was no accident; Kwak frostbitten,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06124,EVER,2006,1,1,S Col-SE Ridge,,,,Spain,Juan Antonio Olivieri,Mallorca a Dalt de Tot,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/13,2006/5/18,0800,35,39,2006/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,4,3,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(13/04,5300m),C1(23/04,6100m),C2(29/04,6400m),C3(03/05,7100m),C4(17/05,7900m),Smt(18/05)",,,Thamserku Trekking (Rai),TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06125,EVER,2006,1,1,S Col-SE Ridge,,,,Philippines,Arturo Valdez,First Philippine Mt. Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/17,2006/5/17,1530,30,34,2006/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,8,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(17/04,5340m),C1(26/04,6000m),C2(27/04,6300m),C3(09/05,7115m),C4(16/05,7900m),Smt(17-18/05)",,1st National Philippines expedition to summit Everest from south,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06128,EVER,2006,1,1,S Col-SE Ridge,,,,Philippines,Romeo Garduce,Mt Everest Climb for a Cause,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2006/4/3,2006/5/19,1100,46,49,2006/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(03/04,5300m),C1(13/04,6100m),C2(23/04,6400m),C3(05/05,7000m),C4(18/05,7900m),Smt(19/05)",,"If Abenojar's summit is affirmative, Garduce will be the fourth Filippino to summit Everest",Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2460066
EVER06129,EVER,2006,1,1,S Col-SE Ridge,,,,S Africa,Sean Disney,Everest South Africa 2006 Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/9,2006/5/24,0530,45,48,2006/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,3,2,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5360m),C1(15/04,6100m),C2(21/04,6400m),C3(28/04,7200m),C4(22/05,7950m),Smt(24/05)",Hochreiter frostbite,Disney's youngest South African to scale seven summits; oldest South African De La Harpe,High Country Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460071
EVER06130,EVER,2006,1,1,S Col-SE Ridge,,,,S Korea,Shin Jang-Seop,2006 Korean Chung-Dong 100th Anniversary Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Standard,2006/4/4,2006/5/17,1510,43,50,2006/5/24,1,,8850,FALSE,FALSE,FALSE,4,600,7,2,0,7,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(04/04,5349m),C1(13/04,6000m),C2(24/04,6300m),C3(01/05,7200m),C4(12/05,7950m),Smt(17,19/05)",,1st South Korean to top in the season,Hyecho Adventure Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06131,EVER,2006,1,1,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,Switzerland,Karl Kobler,Kobler & Partner Everest Expedition 2006,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,Austria,Lukla->Lobuche->BC,2006/4/10,2006/5/17,1530,37,40,2006/5/20,1,,8850,TRUE,FALSE,FALSE,4,2000,8,2,0,8,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Had permit for Lhotse (did not attempt),"BC(10/04,5300m),C1(15/04,6000m),C2(16/04,6300m),C3(25/04,7300m),C4(15/05,8000m),Smt(17/18,05)",Fessler altitude sickness; Merat eye problem,,Iceland Trekking (Dorje),TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06132,EVER,2006,1,1,S Col-SE Ridge,,,,India,S. C. Negi,First Indian Border Security Forces (BSF) Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Lobuche->BC,2006/4/14,2006/5/20,0700,36,43,2006/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,10,7,0,10,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04,5300m),C1(21/04,6000m),C2(01/05,6300m),C3(18/05,7000m),C4(19/05,7900m),Smt(20,24/05)",Pulmonary edema by Dinesh Bhagat Negi,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460067
EVER06133,EVER,2006,1,2,N Col-NE Ridge,,,,UK,Stuart Peacock,Adventure Peaks Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Ireland,Zangmu->Nyalam->Tingri->BC,2006/4/10,2006/5/17,0730,37,42,2006/5/22,1,,8850,FALSE,FALSE,FALSE,3,0,7,5,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5200m),ABC(17/04,6400m),C1(21/04,7032m),C2(15/05,7800m),C3(16/05,8223m),Smt(17/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06134,EVER,2006,1,2,N Col-NE Ridge,,,,France,Jacques Letrange,Everest in the heart of climate,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Belgium,Kodari->Tingri->BC,2006/4/10,2006/5/17,1200,37,43,2006/5/23,1,,8850,FALSE,FALSE,FALSE,3,0,3,2,1,4,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/04,5200m),ABC(15/04,6400m),C1(27/04,7000m),C2(15/05,7500m),C3(16/05,8000m),Smt(17/05)",Letrange fatality on descent from summit,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06136,EVER,2006,1,2,N Col-NE Ridge,,,,Japan,Kenji Kondo,Adventure Guides Chomolongma Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2006/4/25,2006/5/17,0740,22,26,2006/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,5,4,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(25/04),ABC(01/05,7100m),C1(14/05,7100m),C2(15/05,7660m),C3(16/05,8250m),Smt(17/05)",,Arayama oldest summiter by 3 days (Arayama 4 Oct 1935 to 17 May 2006 & Miura 14 Oct 1932 to 22 May 2003),Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06137,EVER,2006,1,2,N Col-NE Ridge,,,,Malaysia,Ravichandran Tharumalingam,Malaysian Everest 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zangmu->Nyalam->Tingri->BC,2006/4/5,2006/5/15,1400,40,43,2006/5/18,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5200m),ABC(6400m),C1(25/04,7100m),C2(13/05,7600m),C3(14/05,8200m),Smt(15/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460062
EVER06138,EVER,2006,1,2,N Col-NE Ridge,,,,Japan,Tateo Yamashita,Yamashita Tateo Qomolangma 8848m Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zangmu->Nyalam->Tingri->BC,2006/4/21,2006/5/15,0815,24,30,2006/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(21/04,5200m),ABC(05/04,6500m),C1(28/04,7050m),C2(13/05,7800m),C3(14/05,8300m),Smt(15/05)",,,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,,2460062
EVER06139,EVER,2006,1,2,N Col-NE Ridge,,,,USA,Kenneth Hill,Second Try Expedition 2006 to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zangmu->Nyalam->Tingri->BC,2006/4/5,2006/5/17,1000,42,48,2006/5/23,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(05/04,5400m),ABC(13/04,6400m),C1(19/04,7000m),C2(01/05,7600m),C3(16/05,8300m),Smt(17/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460064
EVER06143,EVER,2006,1,2,N Col-NE Ridge,,,,New Zealand,Russell Brice,Himalayan Experience (Himex) Everest Expedition 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, Denmark, France, Lebanon, Switzerland, UK, USA",,2006/4/5,2006/4/30,1505,25,45,2006/5/20,1,,8850,FALSE,FALSE,FALSE,4,5400,18,12,0,20,16,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"SherpasBC(23/03,5141m),MbrsBC(05/04,5141m),ABC(13/04,6376m),C1(27/04,7024m),C2(10/05,7511m),C3(11/05,7806m),C4(13/05,8250m),Smt(30/04,14-15/05)",Several frostbite cases; Thapa Magar died of pulmonary edema,1st double amputee on top (Inglis),Mountain Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2460047
EVER06145,EVER,2006,1,2,N Col-NE Ridge,,,,USA,Clark Jackson,Dream Everest 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,2006/4/5,2006/5/13,,38,48,2006/5/23,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5200m),ABC(14/04,6400m),C1(21/04,7000m),C2(10/05,7800m),C3(12/05,8100m),Smt(13/05)",,Probably first American Indian to summit Everest,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460060
EVER06146,EVER,2006,1,2,N Col-NE Ridge,,,,Brazil,Rodrigo Raineri,Try On-Go Outside Expedition 2006 to Everest,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Zangmu->Nyalam->Tingri->BC,2006/4/5,2006/5/18,1230,43,50,2006/5/25,1,,8850,FALSE,FALSE,FALSE,3,0,2,1,1,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(05/04,5200m),ABC(14/04,6400m),C1(19/04,7100m),C2(11/05,7700m),C3(17/05,8300m),Smt(18/05)",Negrete died due to hypothermia,1st Brazilian to summit Everest,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2460065
EVER06148,EVER,2006,1,2,N Col-NE Ridge,,,,China,Nyima Tsering,2006 China Afterhours Exp to Qomolungma & First Mongolian Women's Exp,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Mongolia,,2006/4/3,2006/5/14,0815,41,44,2006/5/17,1,,8850,FALSE,FALSE,FALSE,2,0,13,6,0,22,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(03/04,5300m),ABC(6400m),C1(11/05,7028m),C2(13/05,8300m),Smt(14/05)",,,None,TRUE,TRUE,FALSE,FALSE,FALSE,,2460061
EVER06149,EVER,2006,1,2,N Col-NE Ridge,,,,USA,Scott Woolums,Project Himalaya Everest 2006,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Spain, Sweden, UK",Kodari->Tingri->BC,2006/4/28,2006/5/25,0704,27,33,2006/5/31,1,,8850,FALSE,FALSE,FALSE,3,0,14,6,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(28/04,5200m),ABC(01/05,6400m),C1(08/05,7100m),C2(23/05,7700m),C3(24/05,8300m),Smt(25/05)",,,Explore Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2460072
